epoch,train_loss,val_loss,epoch_time_seconds
151,0.015279754921793938,0.01453655647734801,74.45030689239502
152,0.012582225911319255,0.01088004419580102,73.16299772262573
153,0.010975644327700138,0.0101188567156593,73.30196475982666
154,0.010079522915184498,0.009499835316091776,73.62971949577332
155,0.009951593112200499,0.010189548678075274,73.59505486488342
156,0.010317059680819512,0.01359153880427281,73.62167358398438
157,0.012951006032526493,0.014411392156034708,73.72162747383118
158,0.012140535153448581,0.009403727327783903,74.01599979400635
159,0.01008173866197467,0.009208699688315392,74.01499032974243
160,0.011237120367586612,0.009935025591403246,73.89880323410034
161,0.010149442292749881,0.008976196637377143,73.90738368034363
162,0.009579265918582679,0.008970814368998012,74.08614540100098
163,0.00891506001353264,0.008577171325062713,73.797283411026
164,0.0085748359747231,0.008798127605890235,73.74966549873352
165,0.009699561484158039,0.014335678735127052,73.98670077323914
166,0.012209701165556908,0.011806145931283632,73.7330892086029
167,0.00977795222774148,0.009430379994834462,74.11247634887695
168,0.008796128928661346,0.008814603943998614,73.35900163650513
169,0.008968169912695884,0.00905777762333552,73.74956893920898
170,0.008770951554179191,0.00949902351324757,73.95508766174316
171,0.009513307828456163,0.009765003342181444,73.47993326187134
172,0.009141215197741985,0.00891715094136695,73.95290184020996
173,0.008738419208675623,0.008993360369155804,74.02229571342468
174,0.009758977945894002,0.009375679461906353,73.99556946754456
175,0.008669540043920279,0.00853447491923968,73.32990145683289
176,0.008334867786616088,0.008468273871888718,73.9723060131073
177,0.008197338841855526,0.009714176800722877,73.65224862098694
178,0.008306364119052887,0.008579547749832273,75.06018877029419
179,0.007938124164938927,0.008349514876802763,74.15979409217834
180,0.008123479578644037,0.008347744432588419,73.86021161079407
181,0.009090270195156337,0.009148379554972053,73.39583230018616
182,0.010948754213750363,0.011707619453469912,74.3504331111908
183,0.01205596923828125,0.009801417123526335,74.75977969169617
184,0.009600865952670574,0.008324107543254891,73.46662664413452
185,0.008282451406121254,0.007920395815744996,74.71752333641052
186,0.007983545307070017,0.008424068801105022,73.89179396629333
187,0.007754707504063845,0.008027963185062012,74.66248726844788
188,0.007620713412761688,0.00811094045639038,74.203298330307
189,0.007976238764822483,0.008076364484926065,74.74800992012024
190,0.008357722144573927,0.00815131088408331,73.55814003944397
191,0.007525818049907684,0.008222843442733089,73.29426121711731
192,0.007485116422176361,0.00829450273886323,74.37732338905334
193,0.009683574493974447,0.00964417215436697,74.61154842376709
194,0.008371028732508421,0.008567404778053364,74.0780599117279
195,0.008090737517923116,0.00772163225337863,75.18399858474731
196,0.007961326614022254,0.00809133161480228,73.39675116539001
197,0.007573624905198813,0.007963046586761871,74.04788517951965
198,0.007611370887607336,0.0078072465645770235,74.00531005859375
199,0.007608313616365194,0.00786099125010272,73.7318172454834
200,0.029541482869535684,0.02473519928753376,73.28258609771729
